Label	Angle	Length
p5.1.41.jpg	-90.000	386.000
p5.1.41.jpg	0.000	324.000
p5.1.41.jpg	-90.000	248.000
p5.1.41.jpg	0.000	262.000
p5.1.51.jpg	-90.000	44.000
p5.1.51.jpg	-90.000	82.000
p5.1.51.jpg	0.000	60.000
p5.1.51.jpg	-96.234	239.416
p5.1.51.jpg	-7.853	175.647
p5.1.51.jpg	-90.000	322.000
p5.1.51.jpg	0.000	314.000
p5.1.51.jpg	-90.000	234.000
p5.1.51.jpg	0.000	236.000
p5.1.61.jpg	-90.000	40.000
p5.1.61.jpg	-91.332	86.023
p5.1.61.jpg	0.000	72.000
p5.1.61.jpg	-90.000	252.000
p5.1.61.jpg	0.000	196.000
p5.1.61.jpg	-90.000	326.000
p5.1.61.jpg	0.000	330.000
p5.1.61.jpg	-90.000	250.000
p5.1.61.jpg	0.000	226.000
p5.1.71.jpg	-90.000	42.000
p5.1.71.jpg	-93.013	76.105
p5.1.71.jpg	-4.086	56.143
p5.1.71.jpg	-95.069	248.974
p5.1.71.jpg	-4.865	188.680
p5.1.71.jpg	-95.395	361.602
p5.1.71.jpg	-4.185	328.877
p5.1.71.jpg	-96.823	235.669
p5.1.71.jpg	-6.801	219.545
p5.1.81.jpg	-90.000	46.000
p5.1.81.jpg	-87.955	56.036
p5.1.81.jpg	-1.736	66.030
p5.1.81.jpg	-87.797	260.192
p5.1.81.jpg	1.134	202.040
p5.1.81.jpg	-90.000	318.000
p5.1.81.jpg	-0.367	312.006
p5.1.81.jpg	-90.979	234.034
p5.1.81.jpg	-0.458	250.008
p5.1.91.jpg	-90.000	42.000
p5.1.91.jpg	-101.634	69.426
p5.1.91.jpg	-13.671	76.158
p5.1.91.jpg	-105.884	255.766
p5.1.91.jpg	-19.822	182.833
p5.1.91.jpg	-102.645	319.756
p5.1.91.jpg	-13.606	323.067
p5.1.91.jpg	-98.471	285.111
p5.1.91.jpg	-9.811	269.948
p5.2.101.jpg	-90.000	46.000
p5.2.101.jpg	-91.975	58.034
p5.2.101.jpg	-3.691	62.129
p5.2.101.jpg	-90.000	258.000
p5.2.101.jpg	0.644	178.011
p5.2.101.jpg	-91.818	378.190
p5.2.101.jpg	-2.083	330.218
p5.2.101.jpg	-90.444	258.008
p5.2.101.jpg	-1.625	282.113
p5.2.11.jpg	-87.510	46.043
p5.2.11.jpg	-97.667	104.938
p5.2.11.jpg	-10.305	67.082
p5.2.11.jpg	-101.399	252.990
p5.2.11.jpg	-7.943	173.666
p5.2.11.jpg	-98.991	319.931
p5.2.11.jpg	-8.387	315.373
p5.2.11.jpg	-96.710	239.641
p5.2.11.jpg	-6.684	257.752
p5.2.111.jpg	-90.000	50.000
p5.2.111.jpg	-100.539	87.476
p5.2.111.jpg	-8.746	78.918
p5.2.111.jpg	-102.482	268.343
p5.2.111.jpg	-19.604	154.984
p5.2.111.jpg	-99.934	359.388
p5.2.111.jpg	-8.797	340.000
p5.2.111.jpg	-100.187	260.100
p5.2.111.jpg	-10.342	278.525
p5.2.121.jpg	-90.000	44.000
p5.2.121.jpg	-90.000	92.000
p5.2.121.jpg	0.000	66.000
p5.2.121.jpg	-90.000	328.000
p5.2.121.jpg	0.000	214.000
p5.2.121.jpg	-90.000	392.000
p5.2.121.jpg	0.000	346.000
p5.2.121.jpg	-90.000	248.000
p5.2.121.jpg	0.000	282.000
p5.2.131.jpg	-87.274	42.048
p5.2.131.jpg	-99.246	87.132
p5.2.131.jpg	-10.954	63.151
p5.2.131.jpg	-100.265	258.132
p5.2.131.jpg	-7.829	161.505
p5.2.131.jpg	-100.601	380.494
p5.2.131.jpg	-10.886	317.717
p5.2.131.jpg	-97.394	264.197
p5.2.131.jpg	-6.953	247.823
p5.2.141.jpg	-90.000	46.000
p5.2.141.jpg	-94.899	70.257
p5.2.141.jpg	-6.520	70.456
p5.2.141.jpg	-97.339	266.180
p5.2.141.jpg	-4.447	180.544
p5.2.141.jpg	-99.926	406.079
p5.2.141.jpg	-9.009	332.096
p5.2.141.jpg	-96.823	235.669
p5.2.141.jpg	-6.897	249.808
p5.2.151.jpg	-90.000	48.000
p5.2.151.jpg	-88.727	90.022
p5.2.151.jpg	0.000	76.000
p5.2.151.jpg	-90.000	294.000
p5.2.151.jpg	-1.146	200.040
p5.2.151.jpg	-90.909	378.048
p5.2.151.jpg	-2.415	332.295
p5.2.151.jpg	-90.836	274.029
p5.2.151.jpg	-1.193	288.062
p5.2.161.jpg	-87.397	44.045
p5.2.161.jpg	-87.663	98.082
p5.2.161.jpg	-1.432	80.025
p5.2.161.jpg	-89.221	294.027
p5.2.161.jpg	-1.652	208.087
p5.2.161.jpg	-92.862	360.450
p5.2.161.jpg	0.900	382.047
p5.2.161.jpg	-89.145	268.030
p5.2.161.jpg	0.774	296.027
p5.2.171.jpg	-90.000	46.000
p5.2.171.jpg	-86.878	110.164
p5.2.171.jpg	6.911	66.483
p5.2.171.jpg	-83.571	285.797
p5.2.171.jpg	9.638	215.035
p5.2.171.jpg	-86.711	348.574
p5.2.171.jpg	4.497	357.099
p5.2.171.jpg	-88.039	292.171
p5.2.171.jpg	2.261	304.237
p5.2.181.jpg	-90.000	48.000
p5.2.181.jpg	-78.311	118.457
p5.2.181.jpg	7.306	78.638
p5.2.181.jpg	-83.900	263.492
p5.2.181.jpg	4.720	218.742
p5.2.181.jpg	-87.344	388.417
p5.2.181.jpg	2.911	354.457
p5.2.181.jpg	-88.839	296.061
p5.2.181.jpg	2.802	286.342
p5.2.191.jpg	-90.000	44.000
p5.2.191.jpg	-90.000	86.000
p5.2.191.jpg	0.000	64.000
p5.2.191.jpg	-91.343	256.070
p5.2.191.jpg	-0.682	168.012
p5.2.191.jpg	-90.000	372.000
p5.2.191.jpg	1.116	308.058
p5.2.191.jpg	-89.542	250.008
p5.2.191.jpg	-0.444	258.008
p5.2.201.jpg	-90.000	44.000
p5.2.201.jpg	-102.095	85.907
p5.2.201.jpg	-10.437	77.279
p5.2.201.jpg	-106.790	242.330
p5.2.201.jpg	-15.154	198.917
p5.2.201.jpg	-103.805	360.411
p5.2.201.jpg	-12.672	346.439
p5.2.201.jpg	-99.689	249.560
p5.2.201.jpg	-11.222	256.912
p5.2.21.jpg	-90.000	48.000
p5.2.21.jpg	74.982	84.900
p5.2.21.jpg	-4.635	74.243
p5.2.21.jpg	-98.591	281.155
p5.2.21.jpg	-4.917	186.687
p5.2.21.jpg	-93.331	378.640
p5.2.21.jpg	-4.248	350.964
p5.2.21.jpg	-91.353	254.071
p5.2.21.jpg	-0.888	258.031
p5.2.211.jpg	-90.000	46.000
p5.2.211.jpg	-99.819	105.546
p5.2.211.jpg	-8.326	82.873
p5.2.211.jpg	-98.461	244.663
p5.2.211.jpg	-7.943	173.666
p5.2.211.jpg	-100.784	384.796
p5.2.211.jpg	-8.227	335.452
p5.2.211.jpg	-99.310	247.257
p5.2.211.jpg	-5.799	257.317
p5.2.221.jpg	-90.000	44.000
p5.2.221.jpg	-93.731	92.195
p5.2.221.jpg	-2.726	84.095
p5.2.221.jpg	-94.502	254.786
p5.2.221.jpg	-1.828	188.096
p5.2.221.jpg	-95.143	401.617
p5.2.221.jpg	-4.297	346.976
p5.2.221.jpg	-92.272	252.198
p5.2.221.jpg	-1.818	252.127
p5.2.231.jpg	-87.510	46.043
p5.2.231.jpg	-85.030	92.347
p5.2.231.jpg	13.325	78.102
p5.2.231.jpg	-85.914	280.713
p5.2.231.jpg	9.273	198.595
p5.2.231.jpg	-88.373	352.142
p5.2.231.jpg	2.759	332.385
p5.2.231.jpg	-91.292	266.068
p5.2.231.jpg	1.749	262.122
p5.2.241.jpg	-90.000	46.000
p5.2.241.jpg	-94.185	82.219
p5.2.241.jpg	-6.520	70.456
p5.2.241.jpg	-97.745	252.301
p5.2.241.jpg	-5.711	180.898
p5.2.241.jpg	-99.299	346.554
p5.2.241.jpg	-8.494	311.416
p5.2.241.jpg	-98.130	268.701
p5.2.241.jpg	-8.931	283.436
p5.2.251.jpg	-90.000	44.000
p5.2.251.jpg	-91.332	86.023
p5.2.251.jpg	0.000	68.000
p5.2.251.jpg	-93.082	260.377
p5.2.251.jpg	-0.603	190.011
p5.2.251.jpg	-92.025	396.247
p5.2.251.jpg	-1.325	346.092
p5.2.251.jpg	-91.818	252.127
p5.2.251.jpg	-0.843	272.029
p5.2.31.jpg	-90.000	44.000
p5.2.31.jpg	-86.186	90.200
p5.2.31.jpg	1.685	68.029
p5.2.31.jpg	-87.814	262.191
p5.2.31.jpg	2.322	148.122
p5.2.31.jpg	-90.000	322.000
p5.2.31.jpg	1.710	268.119
p5.2.31.jpg	-90.000	206.000
p5.2.31.jpg	0.000	220.000
p5.2.41.jpg	-87.397	44.045
p5.2.41.jpg	-86.987	76.105
p5.2.41.jpg	4.635	74.243
p5.2.41.jpg	-87.075	274.357
p5.2.41.jpg	7.734	163.487
p5.2.41.jpg	-88.952	328.055
p5.2.41.jpg	0.749	306.026
p5.2.41.jpg	-88.636	252.071
p5.2.41.jpg	1.723	266.120
p5.2.61.jpg	-90.000	46.000
p5.2.61.jpg	-101.094	103.942
p5.2.61.jpg	-9.689	83.187
p5.2.61.jpg	-99.462	267.642
p5.2.61.jpg	-9.554	204.841
p5.2.61.jpg	-97.313	377.068
p5.2.61.jpg	-8.270	347.615
p5.2.61.jpg	-92.272	252.198
p5.2.61.jpg	-2.153	266.188
p6.1.11.jpg	-87.510	46.043
p6.1.11.jpg	-90.000	130.000
p6.1.11.jpg	1.245	92.022
p6.1.11.jpg	-90.955	240.033
p6.1.11.jpg	-1.157	198.040
p6.1.11.jpg	-91.848	372.193
p6.1.11.jpg	-0.363	316.006
p6.1.11.jpg	-89.579	272.007
p6.1.11.jpg	-0.779	294.027
p6.2.101.jpg	-94.399	52.154
p6.2.101.jpg	-91.302	88.023
p6.2.101.jpg	-1.432	80.025
p6.2.101.jpg	-95.553	289.358
p6.2.101.jpg	-3.652	188.383
p6.2.101.jpg	-95.896	369.957
p6.2.101.jpg	-6.944	314.306
p6.2.101.jpg	-94.115	278.718
p6.2.101.jpg	-4.399	260.768
p6.2.11.jpg	-90.000	46.000
p6.2.11.jpg	-91.102	104.019
p6.2.11.jpg	1.193	96.021
p6.2.11.jpg	-91.210	284.063
p6.2.11.jpg	-0.526	218.009
p6.2.11.jpg	-90.603	380.021
p6.2.11.jpg	-0.914	376.048
p6.2.11.jpg	-91.210	284.063
p6.2.11.jpg	-1.507	304.105
p6.2.111.jpg	-92.490	46.043
p6.2.111.jpg	-90.000	116.000
p6.2.111.jpg	-1.507	76.026
p6.2.111.jpg	-90.458	250.008
p6.2.111.jpg	0.000	200.000
p6.2.111.jpg	-92.144	374.262
p6.2.111.jpg	-1.790	320.156
p6.2.111.jpg	-89.556	258.008
p6.2.111.jpg	-0.428	268.007
p6.2.121.jpg	-87.510	46.043
p6.2.121.jpg	-83.797	92.542
p6.2.121.jpg	4.764	72.250
p6.2.121.jpg	-85.163	260.929
p6.2.121.jpg	6.096	207.171
p6.2.121.jpg	-87.955	392.250
p6.2.121.jpg	2.878	358.452
p6.2.121.jpg	-89.588	278.007
p6.2.121.jpg	3.991	258.627
p6.2.131.jpg	-90.000	46.000
p6.2.131.jpg	-90.000	86.000
p6.2.131.jpg	0.000	56.000
p6.2.131.jpg	-92.904	276.355
p6.2.131.jpg	-3.857	178.404
p6.2.131.jpg	-91.404	408.123
p6.2.131.jpg	-2.179	368.266
p6.2.131.jpg	-93.442	266.481
p6.2.131.jpg	-5.477	293.339
p6.2.141.jpg	-92.603	44.045
p6.2.141.jpg	-94.014	114.280
p6.2.141.jpg	-1.507	76.026
p6.2.141.jpg	-96.684	257.752
p6.2.141.jpg	-5.886	195.028
p6.2.141.jpg	-96.618	364.428
p6.2.141.jpg	-6.447	356.253
p6.2.141.jpg	-96.340	235.440
p6.2.141.jpg	-6.809	269.904
p6.2.151.jpg	-92.386	48.042
p6.2.151.jpg	-90.000	80.000
p6.2.151.jpg	0.000	78.000
p6.2.151.jpg	-92.886	238.302
p6.2.151.jpg	0.000	172.000
p6.2.151.jpg	-90.982	350.051
p6.2.151.jpg	-2.134	322.224
p6.2.151.jpg	-91.375	250.072
p6.2.151.jpg	-2.255	254.197
p6.2.21.jpg	-90.000	46.000
p6.2.21.jpg	-93.240	106.170
p6.2.21.jpg	-1.245	92.022
p6.2.21.jpg	-93.814	240.533
p6.2.21.jpg	-2.981	192.260
p6.2.21.jpg	-91.181	388.082
p6.2.21.jpg	-2.304	348.281
p6.2.21.jpg	-91.723	266.120
p6.2.21.jpg	-0.849	270.030
