Label	Angle	Length
p7.1.141.jpg	-92.279	402.318
p7.1.141.jpg	-0.320	358.006
p7.1.141.jpg	-92.437	282.255
p7.1.141.jpg	-0.387	296.007
p7.1.151.jpg	-92.203	52.038
p7.1.151.jpg	-88.698	88.023
p7.1.151.jpg	1.975	58.034
p7.1.151.jpg	-91.941	236.136
p7.1.151.jpg	-0.630	182.011
p7.1.151.jpg	-92.444	328.299
p7.1.151.jpg	-3.225	284.450
p7.1.151.jpg	-95.711	241.197
p7.1.151.jpg	-6.710	239.641
p7.1.161.jpg	-90.000	56.000
p7.1.161.jpg	-90.000	78.000
p7.1.161.jpg	-1.507	76.026
p7.1.161.jpg	-88.958	220.036
p7.1.161.jpg	0.000	154.000
p7.1.161.jpg	-90.694	330.024
p7.1.161.jpg	-1.685	272.118
p7.1.161.jpg	-92.447	234.214
p7.1.161.jpg	-2.347	244.205
p7.1.191.jpg	-90.000	46.000
p7.1.191.jpg	-90.000	52.000
p7.1.191.jpg	-2.203	52.038
p7.1.191.jpg	-89.449	208.010
p7.1.191.jpg	-0.807	142.014
p7.1.191.jpg	-89.597	284.007
p7.1.191.jpg	-1.397	246.073
p7.1.191.jpg	-90.682	168.012
p7.1.191.jpg	-1.790	192.094
p7.1.201.jpg	-90.000	44.000
p7.1.201.jpg	-90.000	82.000
p7.1.201.jpg	-1.790	64.031
p7.1.201.jpg	-89.484	222.009
p7.1.201.jpg	0.651	176.011
p7.1.201.jpg	-89.241	302.026
p7.1.201.jpg	-1.264	272.066
p7.1.201.jpg	-93.151	218.330
p7.1.201.jpg	0.000	228.000
p7.1.211.jpg	-87.274	42.048
p7.1.211.jpg	-87.709	50.040
p7.1.211.jpg	0.000	52.000
p7.1.211.jpg	-88.866	202.040
p7.1.211.jpg	1.548	148.054
p7.1.211.jpg	-86.558	266.481
p7.1.211.jpg	6.234	239.416
p7.1.211.jpg	-87.818	210.152
p7.1.211.jpg	4.853	212.763
p7.1.221.jpg	-92.291	50.040
p7.1.221.jpg	-91.848	62.032
p7.1.221.jpg	-1.685	68.029
p7.1.221.jpg	-90.849	270.030
p7.1.221.jpg	-1.637	210.086
p7.1.221.jpg	-91.356	338.095
p7.1.221.jpg	-2.490	322.304
p7.1.221.jpg	-90.000	246.000
p7.1.221.jpg	-0.947	242.033
p7.1.231.jpg	-90.000	42.000
p7.1.231.jpg	-86.532	66.121
p7.1.231.jpg	0.000	62.000
p7.1.231.jpg	-85.389	248.805
p7.1.231.jpg	5.839	176.918
p7.1.231.jpg	-82.504	306.620
p7.1.231.jpg	7.568	288.513
p7.1.231.jpg	-86.760	212.339
p7.1.231.jpg	1.375	250.072
p7.1.241.jpg	-90.000	42.000
p7.1.241.jpg	-81.254	52.612
p7.1.241.jpg	8.130	42.426
p7.1.241.jpg	-87.166	202.247
p7.1.241.jpg	5.782	158.808
p7.1.241.jpg	-88.039	292.171
p7.1.241.jpg	2.468	232.215
p7.1.241.jpg	-88.247	196.092
p7.1.241.jpg	0.521	220.009
p7.1.261.jpg	-90.000	44.000
p7.1.261.jpg	-76.430	59.666
p7.1.261.jpg	17.103	54.406
p7.1.261.jpg	-77.367	237.756
p7.1.261.jpg	15.186	145.066
p7.1.261.jpg	-77.879	304.795
p7.1.261.jpg	10.620	293.019
p7.1.261.jpg	-85.073	232.860
p7.1.261.jpg	5.194	242.998
p7.1.271.jpg	-87.397	44.045
p7.1.271.jpg	-98.130	70.711
p7.1.271.jpg	-3.366	68.118
p7.1.271.jpg	-98.997	242.990
p7.1.271.jpg	-8.326	165.747
p7.1.271.jpg	-95.054	295.147
p7.1.271.jpg	-6.248	275.637
p7.1.271.jpg	-91.591	216.083
p7.1.271.jpg	-4.118	250.647
p7.1.272.jpg	-91.975	58.034
p7.1.272.jpg	-77.905	85.907
p7.1.272.jpg	13.241	69.857
p7.1.272.jpg	-79.299	258.496
p7.1.272.jpg	11.575	169.446
p7.1.272.jpg	-82.790	334.646
p7.1.272.jpg	9.031	305.791
p7.1.272.jpg	-84.848	244.990
p7.1.272.jpg	6.242	257.527
p7.1.301.jpg	-92.603	44.045
p7.1.301.jpg	-84.560	42.190
p7.1.301.jpg	15.945	43.681
p7.1.301.jpg	-76.464	222.171
p7.1.301.jpg	14.216	154.738
p7.1.301.jpg	-90.000	294.000
p7.1.301.jpg	-0.875	262.031
p7.1.301.jpg	-91.621	212.085
p7.1.301.jpg	0.507	226.009
p7.1.311.jpg	-92.386	48.042
p7.1.311.jpg	-88.854	100.020
p7.1.311.jpg	2.862	80.100
p7.1.311.jpg	-90.398	288.007
p7.1.311.jpg	0.535	214.009
p7.1.311.jpg	-90.971	354.051
p7.1.311.jpg	-0.993	346.052
p7.1.311.jpg	-91.432	240.075
p7.1.311.jpg	-1.193	288.062
p7.1.312.jpg	-90.000	50.000
p7.1.312.jpg	-91.790	64.031
p7.1.312.jpg	-3.814	60.133
p7.1.312.jpg	-93.311	242.405
p7.1.312.jpg	-1.232	186.043
p7.1.312.jpg	-92.291	300.240
p7.1.312.jpg	-1.768	324.154
p7.1.312.jpg	-91.332	258.070
p7.1.312.jpg	-2.291	250.200
p7.1.41.jpg	-90.000	48.000
p7.1.41.jpg	-88.493	76.026
p7.1.41.jpg	0.000	74.000
p7.1.41.jpg	-87.745	254.197
p7.1.41.jpg	-1.888	182.099
p7.1.41.jpg	-91.591	360.139
p7.1.41.jpg	-1.768	324.154
p7.1.41.jpg	-90.939	244.033
p7.1.41.jpg	0.451	254.008
p7.1.51.jpg	-90.000	50.000
p7.1.51.jpg	-88.603	82.024
p7.1.51.jpg	1.637	70.029
p7.1.51.jpg	-89.566	264.008
p7.1.51.jpg	-1.718	200.090
p7.1.51.jpg	-93.681	342.707
p7.1.51.jpg	-1.017	338.053
p7.1.51.jpg	-90.849	270.030
p7.1.51.jpg	-0.868	264.030
p7.1.71.jpg	-90.000	46.000
p7.1.71.jpg	-87.064	78.102
p7.1.71.jpg	3.814	60.133
p7.1.71.jpg	-80.853	239.040
p7.1.71.jpg	10.421	176.918
p7.1.71.jpg	-85.301	292.985
p7.1.71.jpg	6.089	301.702
p7.1.71.jpg	-89.091	252.032
p7.1.71.jpg	1.602	286.112
p7.1.81.jpg	-90.000	48.000
p7.1.81.jpg	-102.529	92.195
p7.1.81.jpg	-11.634	69.426
p7.1.81.jpg	-98.711	250.894
p7.1.81.jpg	-11.434	181.604
p7.1.81.jpg	-96.080	339.912
p7.1.81.jpg	-9.009	332.096
p7.1.81.jpg	-97.472	246.089
p7.1.81.jpg	-8.715	277.200
p7.1.91.jpg	-94.970	46.174
p7.1.91.jpg	-91.397	82.024
p7.1.91.jpg	-2.603	88.091
p7.1.91.jpg	-93.442	266.481
p7.1.91.jpg	-2.752	208.240
p7.1.91.jpg	-94.086	308.785
p7.1.91.jpg	-3.958	318.760
p7.1.91.jpg	-93.721	246.520
p7.1.91.jpg	-3.731	276.586
p7.2.101.jpg	-87.614	48.042
p7.2.101.jpg	-91.469	78.026
p7.2.101.jpg	-1.736	66.030
p7.2.101.jpg	-96.147	261.503
p7.2.101.jpg	-9.273	198.595
p7.2.101.jpg	-95.226	329.369
p7.2.101.jpg	-4.764	313.081
p7.2.101.jpg	-94.502	254.786
p7.2.101.jpg	-4.912	256.944
p7.2.11.jpg	-87.397	44.045
p7.2.11.jpg	-86.100	88.204
p7.2.11.jpg	4.635	74.243
p7.2.11.jpg	-85.352	246.812
p7.2.11.jpg	7.549	167.451
p7.2.11.jpg	-88.550	316.101
p7.2.11.jpg	0.000	304.000
p7.2.11.jpg	-91.606	214.084
p7.2.11.jpg	-3.257	246.398
p7.2.21.jpg	-90.000	46.000
p7.2.21.jpg	-88.755	92.022
p7.2.21.jpg	4.899	70.257
p7.2.21.jpg	-86.348	282.574
p7.2.21.jpg	1.193	192.042
p7.2.21.jpg	-91.348	340.094
p7.2.21.jpg	-1.042	330.055
p7.2.21.jpg	-89.083	250.032
p7.2.21.jpg	0.000	290.000
p7.2.71.jpg	-87.709	50.040
p7.2.71.jpg	-95.194	66.272
p7.2.71.jpg	-13.134	61.612
p7.2.71.jpg	-97.125	257.992
p7.2.71.jpg	-5.404	148.661
p7.2.71.jpg	-97.667	314.814
p7.2.71.jpg	-7.431	278.338
p7.2.71.jpg	-94.399	234.691
p7.2.71.jpg	-5.625	265.277
p7.2.81.jpg	-87.510	46.043
p7.2.81.jpg	-81.119	64.777
p7.2.81.jpg	2.045	56.036
p7.2.81.jpg	-84.043	231.249
p7.2.81.jpg	6.340	126.775
p7.2.81.jpg	-87.026	308.415
p7.2.81.jpg	4.430	284.851
p7.2.81.jpg	-86.326	218.449
p7.2.81.jpg	2.663	258.279
p7.2.91.jpg	-90.000	44.000
p7.2.91.jpg	-88.363	70.029
p7.2.91.jpg	3.468	66.121
p7.2.91.jpg	-86.769	248.395
p7.2.91.jpg	5.553	144.679
p7.2.91.jpg	-89.633	312.006
p7.2.91.jpg	5.194	265.089
p7.2.91.jpg	-90.516	222.009
p7.2.91.jpg	0.939	244.033
p7.3.31.jpg	-87.709	50.040
p7.3.31.jpg	-90.000	96.000
p7.3.31.jpg	1.146	100.020
p7.3.31.jpg	-88.251	262.122
p7.3.31.jpg	5.356	192.842
p7.3.31.jpg	-89.657	334.006
p7.3.31.jpg	5.711	301.496
p7.3.31.jpg	-90.000	258.000
p7.3.31.jpg	-0.486	236.008
p8.1.11.jpg	-85.030	46.174
p8.1.11.jpg	-91.332	86.023
p8.1.11.jpg	-3.576	64.125
p8.1.11.jpg	-92.203	260.192
p8.1.11.jpg	-2.268	202.158
p8.1.11.jpg	-97.753	429.930
p8.1.11.jpg	-6.789	338.373
p8.1.11.jpg	-98.297	291.046
p8.1.11.jpg	-8.931	283.436
p8.1.111.jpg	-90.000	54.000
p8.1.111.jpg	-87.955	112.071
p8.1.111.jpg	-2.603	88.091
p8.1.111.jpg	-90.401	286.007
p8.1.111.jpg	-3.614	190.379
p8.1.111.jpg	-90.859	400.045
p8.1.111.jpg	-1.005	342.053
p8.1.111.jpg	-93.960	260.622
p8.1.111.jpg	-3.930	262.618
p8.1.121.jpg	-87.614	48.042
p8.1.121.jpg	-87.089	118.152
p8.1.121.jpg	3.468	66.121
p8.1.121.jpg	-88.790	284.063
p8.1.121.jpg	1.332	172.047
p8.1.121.jpg	-87.625	434.373
p8.1.121.jpg	4.425	337.004
p8.1.121.jpg	-90.000	278.000
p8.1.121.jpg	-1.332	258.070
p8.1.131.jpg	-90.000	52.000
p8.1.131.jpg	-86.269	92.195
p8.1.131.jpg	4.185	82.219
p8.1.131.jpg	-87.614	288.250
p8.1.131.jpg	3.240	212.339
p8.1.131.jpg	-88.229	388.186
p8.1.131.jpg	0.000	342.000
p8.1.131.jpg	-89.582	274.007
p8.1.131.jpg	0.779	294.027
p8.1.141.jpg	-90.000	48.000
p8.1.141.jpg	-78.690	61.188
p8.1.141.jpg	20.323	57.585
p8.1.141.jpg	-79.939	251.873
p8.1.141.jpg	8.043	185.828
p8.1.141.jpg	-90.881	390.046
p8.1.141.jpg	0.329	348.006
p8.1.141.jpg	-90.526	218.009
p8.1.141.jpg	0.000	246.000
p8.1.161.jpg	-87.614	48.042
p8.1.161.jpg	-78.906	103.942
p8.1.161.jpg	13.627	67.912
p8.1.161.jpg	-76.938	256.640
p8.1.161.jpg	15.255	159.625
p8.1.161.jpg	-78.207	371.849
p8.1.161.jpg	12.249	311.082
p8.1.161.jpg	-82.011	230.235
p8.1.161.jpg	12.065	267.918
p8.1.21.jpg	-87.274	42.048
p8.1.21.jpg	-97.306	78.638
p8.1.21.jpg	-7.125	64.498
p8.1.21.jpg	-93.342	274.467
p8.1.21.jpg	-2.070	166.108
p8.1.21.jpg	-96.246	404.401
p8.1.21.jpg	-5.423	317.421
p8.1.21.jpg	-96.532	263.712
p8.1.21.jpg	-7.339	266.180
p8.1.31.jpg	-90.000	50.000
p8.1.31.jpg	-86.348	94.191
p8.1.31.jpg	3.094	74.108
p8.1.31.jpg	-86.583	268.477
p8.1.31.jpg	1.157	198.040
p8.1.31.jpg	-87.614	384.333
p8.1.31.jpg	2.291	350.280
p8.1.31.jpg	-89.112	258.031
p8.1.31.jpg	-1.790	256.125
p8.1.41.jpg	-87.797	52.038
p8.1.41.jpg	-91.848	62.032
p8.1.41.jpg	0.000	68.000
p8.1.41.jpg	-89.594	282.007
p8.1.41.jpg	-1.134	202.040
p8.1.41.jpg	-93.289	348.574
p8.1.41.jpg	0.000	330.000
p8.1.41.jpg	-92.102	218.147
p8.1.41.jpg	-0.462	248.008
p8.1.51.jpg	-87.510	46.043
p8.1.51.jpg	-96.710	68.469
p8.1.51.jpg	-7.853	58.549
p8.1.51.jpg	-98.489	270.969
p8.1.51.jpg	-7.853	175.647
p8.1.51.jpg	-102.068	296.554
p8.1.51.jpg	-8.604	307.461
p8.1.51.jpg	-101.489	251.030
p8.1.51.jpg	-10.539	262.427
p8.1.71.jpg	-92.121	54.037
p8.1.71.jpg	-85.365	74.243
p8.1.71.jpg	5.711	80.399
p8.1.71.jpg	-87.328	300.326
p8.1.71.jpg	6.263	164.985
p8.1.71.jpg	-90.606	378.021
p8.1.71.jpg	5.486	355.629
p8.1.71.jpg	-84.644	257.123
p8.1.71.jpg	4.857	307.103
p8.1.81.jpg	-92.386	48.042
p8.1.81.jpg	-91.818	126.063
p8.1.81.jpg	-1.397	82.024
p8.1.81.jpg	-94.986	299.132
p8.1.81.jpg	-1.481	232.078
p8.1.81.jpg	-98.599	414.661
p8.1.81.jpg	-3.793	362.795
p8.1.81.jpg	-95.080	271.065
p8.1.81.jpg	-3.960	260.622
p8.1.91.jpg	-87.614	48.042
p8.1.91.jpg	-91.061	108.019
p8.1.91.jpg	0.000	78.000
p8.1.91.jpg	-90.801	286.028
p8.1.91.jpg	1.771	194.093
p8.1.91.jpg	-92.616	394.411
p8.1.91.jpg	-1.868	368.196
p8.1.91.jpg	-90.813	282.028
p8.1.91.jpg	-0.843	272.029
p8.2.101.jpg	-90.000	52.000
p8.2.101.jpg	-80.789	74.967
p8.2.101.jpg	12.529	55.317
p8.2.101.jpg	-80.189	269.948
p8.2.101.jpg	12.011	192.208
p8.2.101.jpg	-81.422	362.050
p8.2.101.jpg	11.508	340.852
p8.2.101.jpg	-83.059	231.698
p8.2.101.jpg	7.765	266.443
p8.2.11.jpg	-90.000	52.000
p8.2.11.jpg	-87.138	80.100
p8.2.11.jpg	-1.736	66.030
p8.2.11.jpg	-89.563	262.008
p8.2.11.jpg	1.953	176.102
p8.2.11.jpg	-92.021	340.212
p8.2.11.jpg	0.000	316.000
p8.2.11.jpg	-91.591	216.083
p8.2.11.jpg	0.979	234.034
p8.2.111.jpg	-92.045	56.036
p8.2.111.jpg	-90.000	102.000
p8.2.111.jpg	-1.637	70.029
p8.2.111.jpg	-90.807	284.028
p8.2.111.jpg	-1.023	224.036
p8.2.111.jpg	-91.790	384.187
p8.2.111.jpg	0.000	376.000
p8.2.111.jpg	-93.691	248.516
p8.2.111.jpg	0.434	264.008
p8.2.21.jpg	-92.045	56.036
p8.2.21.jpg	-98.746	78.918
p8.2.21.jpg	-4.399	78.230
p8.2.21.jpg	-106.243	264.560
p8.2.21.jpg	-13.870	166.865
p8.2.21.jpg	-101.802	410.682
p8.2.21.jpg	-13.123	334.742
p8.2.21.jpg	-101.476	271.426
p8.2.21.jpg	-13.083	291.568
