Label	Angle	Length
p5.100_T001.jpg	-81.656	75.802
p5.100_T001.jpg	9.834	76.118
P7.84_T001.jpg	-90.000	24.000
P7.84_T001.jpg	-92.291	25.020
P7.84_T001.jpg	-2.045	28.018
P7.84_T001.jpg	-88.843	99.020
P7.84_T001.jpg	1.614	71.028
P7.84_T001.jpg	-89.261	155.013
P7.84_T001.jpg	0.000	125.000
P7.84_T001.jpg	-90.716	80.006
P7.84_T001.jpg	0.000	92.000
